# tform	zone_origin	zone_final
2.110000e+00	20	20
2.110000e+00	21	21
2.110000e+00	22	22
2.110000e+00	23	23
2.110000e+00	24	24
2.110000e+00	25	25
2.110000e+00	26	26
2.110000e+00	27	27
2.110000e+00	28	28
2.110000e+00	29	29
2.120000e+00	0	0
2.120000e+00	1	1
2.120000e+00	2	1
2.120000e+00	3	2
2.120000e+00	4	3
2.120000e+00	5	3
2.120000e+00	6	5
2.120000e+00	7	14
2.120000e+00	8	17
2.120000e+00	9	10
2.120000e+00	10	7
2.120000e+00	11	8
2.120000e+00	12	2
2.120000e+00	13	2
2.120000e+00	14	5
2.120000e+00	15	10
2.120000e+00	16	16
2.120000e+00	17	17
2.120000e+00	18	18
2.120000e+00	19	19
2.120000e+00	20	20
2.120000e+00	21	21
2.120000e+00	22	22
2.120000e+00	23	23
2.120000e+00	24	24
2.120000e+00	25	25
2.120000e+00	26	26
2.120000e+00	27	27
2.120000e+00	28	28
2.120000e+00	29	29
2.130000e+00	0	0
2.130000e+00	1	1
2.130000e+00	2	1
2.130000e+00	3	2
2.130000e+00	4	3
2.130000e+00	5	3
2.130000e+00	6	5
2.130000e+00	7	14
2.130000e+00	8	17
2.130000e+00	9	10
2.130000e+00	10	7
2.130000e+00	11	8
2.130000e+00	12	2
2.130000e+00	13	2
2.130000e+00	14	5
2.130000e+00	15	10
2.130000e+00	16	16
2.130000e+00	17	17
2.130000e+00	18	18
2.130000e+00	19	19
2.130000e+00	20	20
2.130000e+00	21	21
2.130000e+00	22	22
2.130000e+00	23	23
2.130000e+00	24	24
2.130000e+00	25	25
2.130000e+00	26	26
2.130000e+00	27	27
2.130000e+00	28	28
2.130000e+00	29	29
2.140000e+00	0	0
2.140000e+00	1	1
2.140000e+00	2	1
2.140000e+00	3	2
2.140000e+00	4	3
2.140000e+00	5	3
2.140000e+00	6	5
2.140000e+00	7	14
2.140000e+00	8	17
2.140000e+00	9	10
2.140000e+00	10	7
2.140000e+00	11	8
2.140000e+00	12	2
2.140000e+00	13	2
2.140000e+00	14	5
2.140000e+00	15	10
2.140000e+00	16	16
2.140000e+00	17	17
2.140000e+00	18	18
2.140000e+00	19	19
2.140000e+00	20	20
2.140000e+00	21	21
2.140000e+00	22	22
2.140000e+00	23	23
2.140000e+00	24	24
2.140000e+00	25	25
2.140000e+00	26	26
2.140000e+00	27	27
2.140000e+00	28	28
2.140000e+00	29	29
2.150000e+00	0	0
2.150000e+00	1	1
2.150000e+00	2	1
2.150000e+00	3	2
2.150000e+00	4	3
2.150000e+00	5	3
2.150000e+00	6	5
2.150000e+00	7	14
2.150000e+00	8	17
2.150000e+00	9	10
2.150000e+00	10	7
2.150000e+00	11	8
2.150000e+00	12	2
2.150000e+00	13	2
2.150000e+00	14	5
2.150000e+00	15	10
2.150000e+00	16	16
2.150000e+00	17	17
2.150000e+00	18	18
2.150000e+00	19	19
2.150000e+00	20	20
2.150000e+00	21	21
2.150000e+00	22	22
2.150000e+00	23	23
2.150000e+00	24	24
2.150000e+00	25	25
2.150000e+00	26	26
2.150000e+00	27	27
2.150000e+00	28	28
2.150000e+00	29	29
2.160000e+00	0	0
2.160000e+00	1	1
2.160000e+00	2	1
2.160000e+00	3	2
2.160000e+00	4	3
2.160000e+00	5	3
2.160000e+00	6	5
2.160000e+00	7	14
2.160000e+00	8	17
2.160000e+00	9	10
2.160000e+00	10	7
2.160000e+00	11	8
2.160000e+00	12	2
2.160000e+00	13	2
2.160000e+00	14	5
2.160000e+00	15	10
2.160000e+00	16	16
2.160000e+00	17	17
2.160000e+00	18	18
2.160000e+00	19	19
2.160000e+00	20	20
2.160000e+00	21	21
2.160000e+00	22	22
2.160000e+00	23	23
2.160000e+00	24	24
2.160000e+00	25	25
2.160000e+00	26	26
2.160000e+00	27	27
2.160000e+00	28	28
2.160000e+00	29	29
2.170000e+00	0	0
2.170000e+00	1	1
2.170000e+00	2	1
2.170000e+00	3	2
2.170000e+00	4	3
2.170000e+00	5	3
2.170000e+00	6	5
2.170000e+00	7	14
2.170000e+00	8	17
2.170000e+00	9	10
2.170000e+00	10	7
2.170000e+00	11	8
2.170000e+00	12	2
2.170000e+00	13	2
2.170000e+00	14	5
2.170000e+00	15	10
2.170000e+00	16	16
2.170000e+00	17	17
2.170000e+00	18	18
2.170000e+00	19	19
2.170000e+00	20	20
2.170000e+00	21	21
2.170000e+00	22	22
2.170000e+00	23	23
2.170000e+00	24	24
2.170000e+00	25	25
2.170000e+00	26	26
2.170000e+00	27	27
2.170000e+00	28	28
2.170000e+00	29	29
2.180000e+00	0	0
2.180000e+00	1	1
2.180000e+00	2	1
2.180000e+00	3	2
2.180000e+00	4	3
2.180000e+00	5	3
2.180000e+00	6	5
2.180000e+00	7	14
2.180000e+00	8	17
2.180000e+00	9	10
2.180000e+00	10	7
2.180000e+00	11	8
2.180000e+00	12	2
2.180000e+00	13	2
2.180000e+00	14	5
2.180000e+00	15	10
2.180000e+00	16	16
2.180000e+00	17	17
2.180000e+00	18	18
2.180000e+00	19	19
2.180000e+00	20	20
2.180000e+00	21	21
2.180000e+00	22	22
2.180000e+00	23	23
2.180000e+00	24	24
2.180000e+00	25	25
2.180000e+00	26	26
2.180000e+00	27	27
2.180000e+00	28	28
2.180000e+00	29	29
2.190000e+00	0	0
2.190000e+00	1	1
2.190000e+00	2	1
2.190000e+00	3	2
2.190000e+00	4	3
2.190000e+00	5	3
2.190000e+00	6	5
2.190000e+00	7	14
2.190000e+00	8	17
2.190000e+00	9	10
2.190000e+00	10	7
2.190000e+00	11	8
2.190000e+00	12	2
2.190000e+00	13	2
2.190000e+00	14	5
2.190000e+00	15	10
2.190000e+00	16	16
2.190000e+00	17	17
2.190000e+00	18	18
2.190000e+00	19	19
2.190000e+00	20	20
2.190000e+00	21	21
2.190000e+00	22	22
2.190000e+00	23	23
2.190000e+00	24	24
2.190000e+00	25	25
2.190000e+00	26	26
2.190000e+00	27	27
2.190000e+00	28	28
2.190000e+00	29	29
2.200000e+00	0	0
2.200000e+00	1	1
2.200000e+00	2	1
2.200000e+00	3	2
2.200000e+00	4	3
2.200000e+00	5	3
2.200000e+00	6	5
2.200000e+00	7	14
2.200000e+00	8	17
2.200000e+00	9	10
2.200000e+00	10	7
2.200000e+00	11	8
2.200000e+00	12	2
2.200000e+00	13	2
2.200000e+00	14	5
2.200000e+00	15	10
2.200000e+00	16	16
2.200000e+00	17	17
2.200000e+00	18	18
2.200000e+00	19	19
2.200000e+00	20	20
2.200000e+00	21	21
2.200000e+00	22	22
2.200000e+00	23	23
2.200000e+00	24	24
2.200000e+00	25	25
2.200000e+00	26	26
2.200000e+00	27	27
2.200000e+00	28	28
2.200000e+00	29	29
2.210000e+00	0	0
2.210000e+00	1	1
2.210000e+00	2	1
2.210000e+00	3	2
2.210000e+00	4	3
2.210000e+00	5	3
2.210000e+00	6	5
2.210000e+00	7	14
2.210000e+00	8	17
2.210000e+00	9	10
2.210000e+00	10	7
2.210000e+00	11	8
2.210000e+00	12	2
2.210000e+00	13	2
2.210000e+00	14	5
2.210000e+00	15	10
2.210000e+00	16	16
2.210000e+00	17	17
2.210000e+00	18	18
2.210000e+00	19	19
2.210000e+00	20	20
2.210000e+00	21	21
2.210000e+00	22	22
2.210000e+00	23	23
2.210000e+00	24	24
2.210000e+00	25	25
2.210000e+00	26	26
2.210000e+00	27	27
2.210000e+00	28	28
2.210000e+00	29	29
2.220000e+00	0	0
2.220000e+00	1	1
2.220000e+00	2	1
2.220000e+00	3	2
2.220000e+00	4	3
2.220000e+00	5	3
2.220000e+00	6	5
2.220000e+00	7	14
2.220000e+00	8	17
2.220000e+00	9	10
2.220000e+00	10	7
2.220000e+00	11	8
2.220000e+00	12	2
2.220000e+00	13	2
2.220000e+00	14	5
2.220000e+00	15	10
2.220000e+00	16	16
2.220000e+00	17	17
2.220000e+00	18	18
2.220000e+00	19	19
2.220000e+00	20	20
2.220000e+00	21	21
2.220000e+00	22	22
2.220000e+00	23	23
2.220000e+00	24	24
2.220000e+00	25	25
2.220000e+00	26	26
2.220000e+00	27	27
2.220000e+00	28	28
2.220000e+00	29	29
2.230000e+00	0	0
2.230000e+00	1	1
2.230000e+00	2	1
2.230000e+00	3	2
2.230000e+00	4	3
2.230000e+00	5	3
2.230000e+00	6	5
2.230000e+00	7	14
2.230000e+00	8	17
2.230000e+00	9	10
2.230000e+00	10	7
2.230000e+00	11	8
2.230000e+00	12	2
2.230000e+00	13	2
2.230000e+00	14	5
2.230000e+00	15	10
2.230000e+00	16	16
2.230000e+00	17	17
2.230000e+00	18	18
2.230000e+00	19	19
2.230000e+00	20	20
2.230000e+00	21	21
2.230000e+00	22	22
2.230000e+00	23	23
2.230000e+00	24	24
2.230000e+00	25	25
2.230000e+00	26	26
2.230000e+00	27	27
2.230000e+00	28	28
2.230000e+00	29	29
2.240000e+00	0	0
2.240000e+00	1	1
2.240000e+00	2	1
2.240000e+00	3	2
2.240000e+00	4	3
2.240000e+00	5	3
2.240000e+00	6	5
2.240000e+00	7	14
2.240000e+00	8	17
2.240000e+00	9	10
2.240000e+00	10	7
2.240000e+00	11	8
2.240000e+00	12	2
2.240000e+00	13	2
2.240000e+00	14	5
2.240000e+00	15	10
2.240000e+00	16	16
2.240000e+00	17	17
2.240000e+00	18	18
2.240000e+00	19	19
2.240000e+00	20	20
2.240000e+00	21	21
2.240000e+00	22	22
2.240000e+00	23	23
2.240000e+00	24	24
2.240000e+00	25	25
2.240000e+00	26	26
2.240000e+00	27	27
2.240000e+00	28	28
2.240000e+00	29	29
2.250000e+00	0	0
2.250000e+00	1	1
2.250000e+00	2	1
2.250000e+00	3	2
2.250000e+00	4	3
2.250000e+00	5	3
2.250000e+00	6	5
2.250000e+00	7	14
2.250000e+00	8	17
2.250000e+00	9	10
2.250000e+00	10	7
2.250000e+00	11	8
2.250000e+00	12	2
2.250000e+00	13	2
2.250000e+00	14	5
2.250000e+00	15	10
2.250000e+00	16	16
2.250000e+00	17	17
2.250000e+00	18	18
2.250000e+00	19	19
2.250000e+00	20	20
2.250000e+00	21	21
2.250000e+00	22	22
2.250000e+00	23	23
2.250000e+00	24	24
2.250000e+00	25	25
2.250000e+00	26	26
2.250000e+00	27	27
2.250000e+00	28	28
2.250000e+00	29	29
2.260000e+00	0	0
2.260000e+00	1	1
2.260000e+00	2	1
2.260000e+00	3	2
2.260000e+00	4	3
2.260000e+00	5	3
2.260000e+00	6	5
2.260000e+00	7	14
2.260000e+00	8	17
2.260000e+00	9	10
2.260000e+00	10	7
2.260000e+00	11	8
2.260000e+00	12	2
2.260000e+00	13	2
2.260000e+00	14	5
2.260000e+00	15	10
2.260000e+00	16	16
2.260000e+00	17	17
2.260000e+00	18	18
2.260000e+00	19	19
2.260000e+00	20	20
2.260000e+00	21	21
2.260000e+00	22	22
2.260000e+00	23	23
2.260000e+00	24	24
2.260000e+00	25	25
2.260000e+00	26	26
2.260000e+00	27	27
2.260000e+00	28	28
2.260000e+00	29	29
2.270000e+00	0	0
2.270000e+00	1	1
2.270000e+00	2	1
2.270000e+00	3	2
2.270000e+00	4	3
2.270000e+00	5	3
2.270000e+00	6	5
2.270000e+00	7	14
2.270000e+00	8	17
2.270000e+00	9	10
2.270000e+00	10	7
2.270000e+00	11	8
2.270000e+00	12	2
2.270000e+00	13	2
2.270000e+00	14	5
2.270000e+00	15	10
2.270000e+00	16	16
2.270000e+00	17	17
2.270000e+00	18	18
2.270000e+00	19	19
2.270000e+00	20	20
2.270000e+00	21	21
2.270000e+00	22	22
2.270000e+00	23	23
2.270000e+00	24	24
2.270000e+00	25	25
2.270000e+00	26	26
2.270000e+00	27	27
2.270000e+00	28	28
2.270000e+00	29	29
2.280000e+00	0	0
2.280000e+00	1	1
2.280000e+00	2	1
2.280000e+00	3	2
2.280000e+00	4	3
2.280000e+00	5	3
2.280000e+00	6	5
2.280000e+00	7	14
2.280000e+00	8	17
2.280000e+00	9	10
2.280000e+00	10	7
2.280000e+00	11	8
2.280000e+00	12	2
2.280000e+00	13	2
2.280000e+00	14	5
2.280000e+00	15	10
2.280000e+00	16	16
2.280000e+00	17	17
2.280000e+00	18	18
2.280000e+00	19	19
2.280000e+00	20	20
2.280000e+00	21	21
2.280000e+00	22	22
2.280000e+00	23	23
2.280000e+00	24	24
2.280000e+00	25	25
2.280000e+00	26	26
2.280000e+00	27	27
2.280000e+00	28	28
2.280000e+00	29	29
2.290000e+00	0	0
2.290000e+00	1	1
2.290000e+00	2	1
2.290000e+00	3	2
2.290000e+00	4	3
2.290000e+00	5	3
2.290000e+00	6	5
2.290000e+00	7	14
2.290000e+00	8	17
2.290000e+00	9	10
2.290000e+00	10	7
2.290000e+00	11	8
2.290000e+00	12	2
2.290000e+00	13	2
2.290000e+00	14	5
2.290000e+00	15	10
2.290000e+00	16	16
2.290000e+00	17	17
2.290000e+00	18	18
2.290000e+00	19	19
2.290000e+00	20	20
2.290000e+00	21	21
2.290000e+00	22	22
2.290000e+00	23	23
2.290000e+00	24	24
2.290000e+00	25	25
2.290000e+00	26	26
2.290000e+00	27	27
2.290000e+00	28	28
2.290000e+00	29	29
2.300000e+00	0	0
2.300000e+00	1	1
2.300000e+00	2	1
2.300000e+00	3	2
2.300000e+00	4	3
2.300000e+00	5	3
2.300000e+00	6	5
2.300000e+00	7	14
2.300000e+00	8	17
2.300000e+00	9	10
2.300000e+00	10	7
2.300000e+00	11	8
2.300000e+00	12	2
2.300000e+00	13	2
2.300000e+00	14	5
2.300000e+00	15	10
2.300000e+00	16	16
2.300000e+00	17	17
2.300000e+00	18	18
2.300000e+00	19	19
2.300000e+00	20	20
2.300000e+00	21	21
2.300000e+00	22	22
2.300000e+00	23	23
2.300000e+00	24	24
2.300000e+00	25	25
2.300000e+00	26	26
2.300000e+00	27	27
2.300000e+00	28	28
2.300000e+00	29	29
2.310000e+00	0	0
2.310000e+00	1	1
2.310000e+00	2	1
2.310000e+00	3	2
2.310000e+00	4	3
2.310000e+00	5	3
2.310000e+00	6	5
2.310000e+00	7	14
2.310000e+00	8	17
2.310000e+00	9	10
2.310000e+00	10	7
2.310000e+00	11	8
2.310000e+00	12	2
2.310000e+00	13	2
2.310000e+00	14	5
2.310000e+00	15	10
2.310000e+00	16	16
2.310000e+00	17	17
2.310000e+00	18	18
2.310000e+00	19	19
2.310000e+00	20	20
2.310000e+00	21	21
2.310000e+00	22	22
2.310000e+00	23	23
2.310000e+00	24	24
2.310000e+00	25	25
2.310000e+00	26	26
2.310000e+00	27	27
2.310000e+00	28	28
2.310000e+00	29	29
2.320000e+00	0	0
2.320000e+00	1	1
2.320000e+00	2	1
2.320000e+00	3	2
2.320000e+00	4	3
2.320000e+00	5	3
2.320000e+00	6	5
2.320000e+00	7	14
2.320000e+00	8	17
2.320000e+00	9	10
2.320000e+00	10	7
2.320000e+00	11	8
2.320000e+00	12	2
2.320000e+00	13	2
2.320000e+00	14	5
2.320000e+00	15	10
2.320000e+00	16	16
2.320000e+00	17	17
2.320000e+00	18	18
2.320000e+00	19	19
2.320000e+00	20	20
2.320000e+00	21	21
2.320000e+00	22	22
2.320000e+00	23	23
2.320000e+00	24	24
2.320000e+00	25	25
2.320000e+00	26	26
2.320000e+00	27	27
2.320000e+00	28	28
2.320000e+00	29	29
2.330000e+00	0	0
2.330000e+00	1	1
2.330000e+00	2	1
2.330000e+00	3	2
2.330000e+00	4	3
2.330000e+00	5	3
2.330000e+00	6	5
2.330000e+00	7	14
2.330000e+00	8	17
2.330000e+00	9	10
2.330000e+00	10	7
2.330000e+00	11	8
2.330000e+00	12	2
2.330000e+00	13	2
2.330000e+00	14	5
2.330000e+00	15	10
2.330000e+00	16	16
2.330000e+00	17	17
2.330000e+00	18	18
2.330000e+00	19	19
2.330000e+00	20	20
2.330000e+00	21	21
2.330000e+00	22	22
2.330000e+00	23	23
2.330000e+00	24	24
2.330000e+00	25	25
2.330000e+00	26	26
2.330000e+00	27	27
2.330000e+00	28	28
2.330000e+00	29	29
2.340000e+00	0	0
2.340000e+00	1	1
2.340000e+00	2	1
2.340000e+00	3	2
2.340000e+00	4	3
2.340000e+00	5	3
2.340000e+00	6	5
2.340000e+00	7	14
2.340000e+00	8	17
2.340000e+00	9	10
2.340000e+00	10	7
2.340000e+00	11	8
2.340000e+00	12	2
2.340000e+00	13	2
2.340000e+00	14	5
2.340000e+00	15	10
2.340000e+00	16	16
2.340000e+00	17	17
2.340000e+00	18	18
2.340000e+00	19	19
2.340000e+00	20	20
2.340000e+00	21	21
2.340000e+00	22	22
2.340000e+00	23	23
2.340000e+00	24	24
2.340000e+00	25	25
2.340000e+00	26	26
2.340000e+00	27	27
2.340000e+00	28	28
2.340000e+00	29	29
2.350000e+00	0	0
2.350000e+00	1	1
2.350000e+00	2	1
2.350000e+00	3	2
2.350000e+00	4	3
2.350000e+00	5	3
2.350000e+00	6	5
2.350000e+00	7	14
2.350000e+00	8	17
2.350000e+00	9	10
2.350000e+00	10	7
2.350000e+00	11	8
2.350000e+00	12	2
2.350000e+00	13	2
2.350000e+00	14	5
2.350000e+00	15	10
2.350000e+00	16	16
2.350000e+00	17	17
2.350000e+00	18	18
2.350000e+00	19	19
2.350000e+00	20	20
2.350000e+00	21	21
2.350000e+00	22	22
2.350000e+00	23	23
2.350000e+00	24	24
2.350000e+00	25	25
2.350000e+00	26	26
2.350000e+00	27	27
2.350000e+00	28	28
2.350000e+00	29	29
2.360000e+00	0	0
2.360000e+00	1	1
2.360000e+00	2	1
2.360000e+00	3	2
2.360000e+00	4	3
2.360000e+00	5	3
2.360000e+00	6	5
2.360000e+00	7	14
2.360000e+00	8	17
2.360000e+00	9	10
2.360000e+00	10	7
2.360000e+00	11	8
2.360000e+00	12	2
2.360000e+00	13	2
2.360000e+00	14	5
2.360000e+00	15	10
2.360000e+00	16	16
2.360000e+00	17	17
2.360000e+00	18	18
2.360000e+00	19	19
2.360000e+00	20	20
2.360000e+00	21	21
2.360000e+00	22	22
2.360000e+00	23	23
2.360000e+00	24	24
2.360000e+00	25	25
2.360000e+00	26	26
2.360000e+00	27	27
2.360000e+00	28	28
2.360000e+00	29	29
2.370000e+00	0	0
2.370000e+00	1	1
2.370000e+00	2	1
2.370000e+00	3	2
2.370000e+00	4	3
2.370000e+00	5	3
2.370000e+00	6	5
2.370000e+00	7	14
2.370000e+00	8	17
2.370000e+00	9	10
2.370000e+00	10	7
2.370000e+00	11	8
2.370000e+00	12	2
2.370000e+00	13	2
2.370000e+00	14	5
2.370000e+00	15	10
2.370000e+00	16	16
2.370000e+00	17	17
2.370000e+00	18	18
2.370000e+00	19	19
2.370000e+00	20	20
2.370000e+00	21	21
2.370000e+00	22	22
2.370000e+00	23	23
2.370000e+00	24	24
2.370000e+00	25	25
2.370000e+00	26	26
2.370000e+00	27	27
2.370000e+00	28	28
2.370000e+00	29	29
2.380000e+00	0	0
2.380000e+00	1	1
2.380000e+00	2	1
2.380000e+00	3	2
2.380000e+00	4	3
2.380000e+00	5	3
2.380000e+00	6	5
2.380000e+00	7	14
2.380000e+00	8	17
2.380000e+00	9	10
2.380000e+00	10	7
2.380000e+00	11	8
2.380000e+00	12	2
2.380000e+00	13	2
2.380000e+00	14	5
2.380000e+00	15	10
2.380000e+00	16	16
2.380000e+00	17	17
2.380000e+00	18	18
2.380000e+00	19	19
2.380000e+00	20	20
2.380000e+00	21	21
2.380000e+00	22	22
2.380000e+00	23	23
2.380000e+00	24	24
2.380000e+00	25	25
2.380000e+00	26	26
2.380000e+00	27	27
2.380000e+00	28	28
2.380000e+00	29	29
2.390000e+00	0	0
2.390000e+00	1	1
2.390000e+00	2	1
2.390000e+00	3	2
2.390000e+00	4	3
2.390000e+00	5	3
2.390000e+00	6	5
2.390000e+00	7	14
2.390000e+00	8	17
2.390000e+00	9	10
2.390000e+00	10	7
2.390000e+00	11	8
2.390000e+00	12	2
2.390000e+00	13	2
2.390000e+00	14	5
2.390000e+00	15	10
2.390000e+00	16	16
2.390000e+00	17	17
2.390000e+00	18	18
2.390000e+00	19	19
2.390000e+00	20	20
2.390000e+00	21	21
2.390000e+00	22	22
2.390000e+00	23	23
2.390000e+00	24	24
2.390000e+00	25	25
2.390000e+00	26	26
2.390000e+00	27	27
2.390000e+00	28	28
2.390000e+00	29	29
2.400000e+00	0	0
2.400000e+00	1	1
2.400000e+00	2	1
2.400000e+00	3	2
2.400000e+00	4	3
2.400000e+00	5	3
2.400000e+00	6	5
2.400000e+00	7	14
2.400000e+00	8	17
2.400000e+00	9	10
2.400000e+00	10	7
2.400000e+00	11	8
2.400000e+00	12	2
2.400000e+00	13	2
2.400000e+00	14	5
2.400000e+00	15	10
2.400000e+00	16	16
2.400000e+00	17	17
2.400000e+00	18	18
2.400000e+00	19	19
2.400000e+00	20	20
2.400000e+00	21	21
2.400000e+00	22	22
2.400000e+00	23	23
2.400000e+00	24	24
2.400000e+00	25	25
2.400000e+00	26	26
2.400000e+00	27	27
2.400000e+00	28	28
2.400000e+00	29	29
2.410000e+00	0	0
2.410000e+00	1	1
2.410000e+00	2	1
2.410000e+00	3	2
2.410000e+00	4	3
2.410000e+00	5	3
2.410000e+00	6	5
2.410000e+00	7	14
2.410000e+00	8	17
2.410000e+00	9	10
2.410000e+00	10	7
2.410000e+00	11	8
2.410000e+00	12	2
2.410000e+00	13	2
2.410000e+00	14	5
2.410000e+00	15	10
2.410000e+00	16	16
2.410000e+00	17	17
2.410000e+00	18	18
2.410000e+00	19	19
2.410000e+00	20	20
2.410000e+00	21	21
2.410000e+00	22	22
2.410000e+00	23	23
2.410000e+00	24	24
2.410000e+00	25	25
2.410000e+00	26	26
2.410000e+00	27	27
2.410000e+00	28	28
2.410000e+00	29	29
2.420000e+00	0	0
2.420000e+00	1	1
2.420000e+00	2	1
2.420000e+00	3	2
2.420000e+00	4	3
2.420000e+00	5	3
2.420000e+00	6	5
2.420000e+00	7	14
2.420000e+00	8	17
2.420000e+00	9	10
2.420000e+00	10	7
2.420000e+00	11	8
2.420000e+00	12	2
2.420000e+00	13	2
2.420000e+00	14	5
2.420000e+00	15	10
2.420000e+00	16	16
2.420000e+00	17	17
2.420000e+00	18	18
2.420000e+00	19	19
2.420000e+00	20	20
2.420000e+00	21	21
2.420000e+00	22	22
2.420000e+00	23	23
2.420000e+00	24	24
2.420000e+00	25	25
2.420000e+00	26	26
2.420000e+00	27	27
2.420000e+00	28	28
2.420000e+00	29	29
2.430000e+00	0	0
2.430000e+00	1	1
2.430000e+00	2	1
2.430000e+00	3	2
2.430000e+00	4	3
2.430000e+00	5	3
2.430000e+00	6	5
2.430000e+00	7	14
2.430000e+00	8	17
2.430000e+00	9	10
2.430000e+00	10	7
2.430000e+00	11	8
2.430000e+00	12	2
2.430000e+00	13	2
2.430000e+00	14	5
2.430000e+00	15	10
2.430000e+00	16	16
2.430000e+00	17	17
2.430000e+00	18	18
2.430000e+00	19	19
2.430000e+00	20	20
2.430000e+00	21	21
2.430000e+00	22	22
2.430000e+00	23	23
2.430000e+00	24	24
2.430000e+00	25	25
2.430000e+00	26	26
2.430000e+00	27	27
2.430000e+00	28	28
2.430000e+00	29	29
2.440000e+00	0	0
2.440000e+00	1	1
2.440000e+00	2	1
2.440000e+00	3	2
2.440000e+00	4	3
2.440000e+00	5	3
2.440000e+00	6	5
2.440000e+00	7	14
2.440000e+00	8	17
2.440000e+00	9	10
2.440000e+00	10	7
2.440000e+00	11	8
2.440000e+00	12	2
2.440000e+00	13	2
2.440000e+00	14	5
2.440000e+00	15	10
2.440000e+00	16	16
2.440000e+00	17	17
2.440000e+00	18	18
2.440000e+00	19	19
2.440000e+00	20	20
2.440000e+00	21	21
2.440000e+00	22	22
2.440000e+00	23	23
2.440000e+00	24	24
2.440000e+00	25	25
2.440000e+00	26	26
2.440000e+00	27	27
2.440000e+00	28	28
2.440000e+00	29	29
2.450000e+00	0	0
2.450000e+00	1	1
2.450000e+00	2	1
2.450000e+00	3	2
2.450000e+00	4	3
2.450000e+00	5	3
2.450000e+00	6	5
2.450000e+00	7	14
2.450000e+00	8	17
2.450000e+00	9	10
2.450000e+00	10	7
2.450000e+00	11	8
2.450000e+00	12	2
2.450000e+00	13	2
2.450000e+00	14	5
2.450000e+00	15	10
2.450000e+00	16	16
2.450000e+00	17	17
2.450000e+00	18	18
2.450000e+00	19	19
2.450000e+00	20	20
2.450000e+00	21	21
2.450000e+00	22	22
2.450000e+00	23	23
2.450000e+00	24	24
2.450000e+00	25	25
2.450000e+00	26	26
2.450000e+00	27	27
2.450000e+00	28	28
2.450000e+00	29	29
2.460000e+00	0	0
2.460000e+00	1	1
2.460000e+00	2	1
2.460000e+00	3	2
2.460000e+00	4	3
2.460000e+00	5	3
2.460000e+00	6	5
2.460000e+00	7	14
2.460000e+00	8	17
2.460000e+00	9	10
2.460000e+00	10	7
2.460000e+00	11	8
2.460000e+00	12	2
2.460000e+00	13	2
2.460000e+00	14	5
2.460000e+00	15	10
2.460000e+00	16	16
2.460000e+00	17	17
2.460000e+00	18	18
2.460000e+00	19	19
2.460000e+00	20	20
2.460000e+00	21	21
2.460000e+00	22	22
2.460000e+00	23	23
2.460000e+00	24	24
2.460000e+00	25	25
2.460000e+00	26	26
2.460000e+00	27	27
2.460000e+00	28	28
2.460000e+00	29	29
2.470000e+00	0	0
2.470000e+00	1	1
2.470000e+00	2	1
2.470000e+00	3	2
2.470000e+00	4	3
2.470000e+00	5	3
2.470000e+00	6	5
2.470000e+00	7	14
2.470000e+00	8	17
2.470000e+00	9	10
2.470000e+00	10	7
2.470000e+00	11	8
2.470000e+00	12	2
2.470000e+00	13	2
2.470000e+00	14	5
2.470000e+00	15	10
2.470000e+00	16	16
2.470000e+00	17	17
2.470000e+00	18	18
2.470000e+00	19	19
2.470000e+00	20	20
2.470000e+00	21	21
2.470000e+00	22	22
2.470000e+00	23	23
2.470000e+00	24	24
2.470000e+00	25	25
2.470000e+00	26	26
2.470000e+00	27	27
2.470000e+00	28	28
2.470000e+00	29	29
2.480000e+00	0	0
2.480000e+00	1	1
2.480000e+00	2	1
2.480000e+00	3	2
2.480000e+00	4	3
2.480000e+00	5	3
2.480000e+00	6	5
2.480000e+00	7	14
2.480000e+00	8	17
2.480000e+00	9	10
2.480000e+00	10	7
2.480000e+00	11	8
2.480000e+00	12	2
2.480000e+00	13	2
2.480000e+00	14	5
2.480000e+00	15	10
2.480000e+00	16	16
2.480000e+00	17	17
2.480000e+00	18	18
2.480000e+00	19	19
2.480000e+00	20	20
2.480000e+00	21	21
2.480000e+00	22	22
2.480000e+00	23	23
2.480000e+00	24	24
2.480000e+00	25	25
2.480000e+00	26	26
2.480000e+00	27	27
2.480000e+00	28	28
2.480000e+00	29	29
2.490000e+00	0	0
2.490000e+00	1	1
2.490000e+00	2	1
2.490000e+00	3	2
2.490000e+00	4	3
2.490000e+00	5	3
2.490000e+00	6	5
2.490000e+00	7	14
2.490000e+00	8	17
2.490000e+00	9	10
2.490000e+00	10	7
2.490000e+00	11	8
2.490000e+00	12	2
2.490000e+00	13	2
2.490000e+00	14	5
2.490000e+00	15	10
2.490000e+00	16	16
2.490000e+00	17	17
2.490000e+00	18	18
2.490000e+00	19	19
2.490000e+00	20	20
2.490000e+00	21	21
2.490000e+00	22	22
2.490000e+00	23	23
2.490000e+00	24	24
2.490000e+00	25	25
2.490000e+00	26	26
2.490000e+00	27	27
2.490000e+00	28	28
2.490000e+00	29	29
2.500000e+00	0	0
2.500000e+00	1	1
2.500000e+00	2	1
2.500000e+00	3	2
2.500000e+00	4	3
2.500000e+00	5	3
2.500000e+00	6	5
2.500000e+00	7	14
2.500000e+00	8	17
2.500000e+00	9	10
2.500000e+00	10	7
2.500000e+00	11	8
2.500000e+00	12	2
2.500000e+00	13	2
2.500000e+00	14	5
